,text,source,true_label,predict
312,MENTION2666 I'd appreciate some feedback on why this joke wasn't as funny as I thought it was,CallMe,0,0
313,MENTION1932 are we seeing the rise of mark II of the Sad Keanu meme -- sad Wadhwa?,CallMe,0,0
314,I hope she kicks your ass out. MENTION1679 ... Nobody is ever gonna tell me what to do.. That includes my parents,CallMe,0,0
315,MENTION449 MENTION4331 it's also a license I know well. I agree with the philosophy behind it.,CallMe,0,0
316,😡😡 Damit!! That sucks #MKR,CallMe,0,0
317,MENTION3839 MENTION2475 would have to see what kind of stuff you'd want me to present on. Most expertise now is anti-harassment tools & devops.,CallMe,0,0
318,as soon as I hear a rookie talk about sports or commentate on espn I turn it off. #youhavenoclue,CallMe,0,0
319,I'm not vegetarian to an extent but eat anything but beef? No. MENTION3064 I'm not racist to an extent but white rappers? No,CallMe,0,0
320,MENTION174 Do you have any comment?,CallMe,0,0
321,Happiest doggie ever. http://t.co/4y4SrZcXxB,CallMe,0,0
322,Kat should be kicked off for bullying. Disgraceful behaviour. #MKR,CallMe,0,0
323,rookie stand up comedian are not really funny. They don’t understand the difference between bein… https://t.co/EpdwD6Ktv7,CallMe,0,0
324,Women should take increasing responsibility for leadership in solving the intellectual and social problems of the day.,CallMe,0,0
325,MENTION2580 MENTION4548 It's the first time since December 2nd (when I started monitoring) that GG has complained more about a male.,CallMe,0,0
326,"People can be aggressive and understanding, regardless of their sex",CallMe,0,0
327,"MENTION912 MENTION2525 there were 4 top teams, 1 from ea round, & didn't #AdamAndCarol  top their round & are also safe? #mkr",CallMe,0,0
328,"Bringing a care package to a friend in the hospital, as one does. http://t.co/OnI61KWy4O",CallMe,0,0
329,Stop saying Sass #mkr,CallMe,0,0
330,MENTION1981 MENTION2003 http://t.co/BXygHtfPk6,CallMe,0,0
331,"I am sorry, I really don't care for female sports announcers, especially for football.",CallMe,1,1
332,"I think it's wrong the loser get the same prize money as the winner at Wimbledon. Only play 2 sets, light work.",CallMe,0,0
333,"We have a surprise for you

""Is it a pony?!"" Oh fuck off.

#mkr",CallMe,0,0
334,"""Love me like a lover but make love to me like a tiger""... #morning #laughs MENTION54",CallMe,0,0
335,I'm with that kid... #IceCreamForBreakfast!!! #MKR,CallMe,0,0
336,I don't talk sports with a vast majority of people. I only talk sports with my moms. She knows the history.,CallMe,0,0
337,"If you ever get as stressed as me about dealing with relatives that are walking microaggressions, remember that you don't have to like them+",CallMe,0,0
338,I hope Kat and Andre's kitchen burns down! Un-Australian their tactics! They can't be happy with that! #flogs #mkr,CallMe,0,0
339,If elders ruled the world.. There would be no war. At all. Just a bunch of countries that wouldn't talk to each other! #NotSexist,CallMe,0,0
340,Not a fan of this comic (too SJW-ish for me) but this is spot-on. http://t.co/fchqFYHkDB #WomenAgainstFeminism http://t.co/GAzOFFZZH5,CallMe,0,0
341,MENTION286 I typo crazy with browns,CallMe,0,0
342,"The driving age for females should be like 25, y'all can't drive for shit 😂",CallMe,1,1
343,MENTION719 but right now i'm dealing with friends getting rape and death threats so sorry your anger isn't really a big deal. later.,CallMe,0,0
344,"Oh, darling MRAs. You making jabs at my appearance won't keep me from working to provide tools so others can shut you down. <3",CallMe,0,0
345,So there. http://t.co/WbHonIZXaf,CallMe,0,0
346,The spatchcock and desert looked great 8/10 #MKR,CallMe,0,0
347,"MENTION1143 oh they did. And then they refused to remove my account, which pissed off the gators.",CallMe,0,0
348,New post: I think Secret of Mana got this one wrong. http://t.co/kLmE9Hhr,CallMe,0,0
349,MENTION4729 beats me. I was sent the screencap.,CallMe,0,0
350,Sassy girls rule. #killerblonds #MKR,CallMe,0,0
351,some things should remain traditional.......like a woman being in the kitchen. #IJS,CallMe,1,1
352,"MENTION2321 aw, thanks. ;)",CallMe,0,0
353,"Nah, dude, we're going to continue to be awesome, thx. MENTION3622 Kids shouldn't commentate sports",CallMe,0,0
354,"Keynote mentions Kathy S, MENTION4637, MENTION3520, MENTION1932... There is beauty in open web spaces but also darkness. #c4l15",CallMe,0,0
355,MENTION2247 There is literally photo evidence above...?,CallMe,0,0
356,"""Tonight all your favourites are back""....do you mean favourites to rag on because then yes, all my favourites are back #MKR",CallMe,0,0
357,MENTION3821 yay! thank you! MENTION1802 I MISSED YOU AND I WORRIED.,CallMe,0,0
358,MENTION213 An enemy of MENTION804 is good enough for me...F/F,CallMe,0,0
359,MENTION3885 i am grandma. :P,CallMe,0,0
360,MENTION1451 they made mistakes in the past. i hope they've learned. but the way they treated the GG situation has been outstanding.,CallMe,0,0
361,Mark K is the dictionary definition of 'Willfully Dense' http://t.co/Yfu94K6iD3,CallMe,0,0
362,"I don't get it! Why deconstruct a tart, that's just weird  #MKR",CallMe,0,0
363,Saw this tonight. this is what's wrong with women. All 5 RTs were female. Thoughts? http://t.co/OrPG6KQAIb,CallMe,1,1
364,"Now that the world is starting to see him for what he is, he must be living in a perpetual cloud of disappointment. #stopwadhwa2015",CallMe,0,0
365,"Worried if I hit that button, I'll lose all my Patrons.",CallMe,0,0
366,I think a 3 is more than adequate. I don't want the Sif Ifrikans to go out. #MKR,CallMe,0,0
367,Women should be guided by men’s view of decency in dress,CallMe,1,1
368,This isn't rare. This isn't even GamerGate related. This happens all. the. time.,CallMe,0,0
369,I love it when these judges compromise their values because the channel 7 script writers tell them to. No credibility. #MKR,CallMe,0,0
370,If you need me to tell you violating a woman's privacy is fucking wrong you are following the wrong woman.,CallMe,0,0
371,I don't trust no children....and personally I don't think they even trust themselves.....i love yall tho,CallMe,0,0
372,My girl handsome like a man,CallMe,0,0
373,MENTION77 Sexist Magnetic Poetry strikes again,CallMe,0,0
374,ABCDEFG means  A Boy Can Do Everything For Gymnastics,CallMe,0,0
375,Kat and Andre do not deserve to be in the competition #dogs #mkr,CallMe,0,0
376,"A man is as good as he has to be, and a woman is as bad as she dares. ~Elbert Hubbard

#DTBYSinagMeetsEx https://t.co/4u5FDrlyl4",CallMe,0,0
377,i hate when female commentators call men's sporting events. #sorryimnotsorry,CallMe,1,1
378,MENTION1810 that's why I explained. I still think you're an asshole.,CallMe,0,0
379,"So, I guess it's really happened. The #mkr competition is running for eternity.",CallMe,0,0
380,RT MENTION2370 there's not a single women's sport I can't stand to sit through,CallMe,1,1
381,"RT MENTION1893 Tests are like women. Hard to understand, easy to get over, and nonrefundable. #truestory #onlyallwomen #notsexist #justsaying",CallMe,1,1
382,MENTION1545 sorry about that. >.>,CallMe,0,0
383,That really does look unappealing #MKR,CallMe,0,0
384,Does anyone think Annie's boyfriend Lloyd looks like butthead from Beavis & Butthead #MKR,CallMe,0,0
385,RT MENTION2296 I'm not sexist but women are responsible for childhood obesity,CallMe,1,1
386,MENTION919 MENTION402 ESPN's dry passionless female analysts schooling me on batting mechanics annoys the crap outta me.,CallMe,1,1
387,Time to help my gf in her job so we can clean & cook. Not to mention use her meat 4 hamburgers right?,CallMe,0,0
388,The kindle has been out for 8 years. Collections have been out for 5 years. Cloud Collections have been out for 1 year. Still shitty UI.,CallMe,0,0
389,"Chess pieces drew up their own declaration of independence, but since they're under a monarch...no dice!!!",CallMe,0,0
390,"They have been testing/perfecting a terrorism formula to ruin target's lives, attempt to get them murdered or drive them to kill themselves.",CallMe,0,0
391,I'm not anti-Semitic but Breaking Bad >> Better Call Saul,CallMe,0,0
392,Where is this place? #mkr #MKR2015,CallMe,0,0
393,Literally can eat a whole pizza to myself ..... I eat like a man 😅,CallMe,1,1
394,Kat and Andre being partially critical. We all know that insta-restaurant was worth more than 1/10 #mkr #playingthegame,CallMe,0,0
395,The worst part of buying furniture from IKEA is having to bring it from the parking garage into my apartment. Don't wanna.,CallMe,0,0
396,"Pirro L's 1561 map of Ancient Rome, which took him almost 20 years after locating ancient sites & monuments http://t.co/BftuhHbBz2",CallMe,0,0
397,"""It's a dish that could appeal to the public.  The moronic, ignorant public that don't eat a Paleo diet."" - Pete  #mkr",CallMe,0,0
398,#MKR someone should have served chicken liver blended baby food. Guaranteed a 10 right there,CallMe,0,0
399,MENTION4681 False equivalence: http://t.co/bilEi0l6IN,CallMe,0,0
400,"MENTION2601 ghazi has been criticized a few times in the past, and every time they reacted by reasonably discussing & adapting.",CallMe,0,0
401,"""MENTION45: if ur not a pretty female... Theres no reaso n u should b speakin on sportscenter.. Wtf?""",CallMe,1,1
402,I am making buckets of coffee and no one can stop me.,CallMe,0,0
403,"MENTION2964 I got temp banned because GG mass reported. Emailed Twitter, was insta-unbanned.",CallMe,0,0
404,Men make better leaders,CallMe,1,1
405,Women are less dominating than men,CallMe,1,1
406,Not sure why a selfie stick would need this. I guess everything is better with Bluetooth? http://t.co/xdZT4YLfW7,CallMe,0,0
407,the new ghostbusters movie looks awful because of the women in it #feminism #SocialJustice MENTION3332,CallMe,1,1
408,I should stop drinking coffee now.,CallMe,0,0
409,MENTION793 MENTION1141 Trans are far inferior no matter what kind of pants they'll get so what ever really,CallMe,0,0
410,MENTION526 most abuse comes from gamergate accounts that are 30-90 days old.,CallMe,0,0
411,"I love how excited Kat! I mean she can't cook and their turning up the heat! As she actually has to cook ""quality food"" #MKR",CallMe,0,0
412,I got one of those cheap USB microscopes and now I'm having way too much fun. http://t.co/6Dj8VQez3E,CallMe,0,0
413,Yumm Mushrooms. The Bacon of Vegetables. #MKR2015 #MKR,CallMe,0,0
414,"MENTION36 dogs can do it, cats can’t ✋ yeah meowing and scratching is a massive turn off!",CallMe,0,0
415,Women think less clearly than men and are more emotional,CallMe,1,1
416,I firmly believe teens are worse drivers than adults. Minus the fact they get into less accidents.,CallMe,0,0
417,Adults of substance know how to multiply and give it back to the elders! They don't hide behind their gender and shed t… https://t.co/VJT7gWE6bB,CallMe,0,0
418,.MENTION1371 Thanks.  Steal any arguments of mine you like. That's why I'm here.  Create awareness.  The IVF argument is long but effective.,CallMe,0,0
419,Oh ffs.  How do Kat and Andre continue to scrape through?!  #mkr,CallMe,0,0
420,Who hasn't cooked on a BBQ before?! #mkr,CallMe,0,0
421,Girls should be more clean and tidy than boys.,CallMe,1,1
422,RT MENTION2087 seriously if you're a chef you need to be able to cook. it's in your job title,CallMe,0,0
423,MENTION3683 that's how it works with a private account.,CallMe,0,0
424,Is that weird? Am I doing the right thing? It feels so pseudo-celeb.,CallMe,0,0
425,"Proof there is no God. 

Kat survives. 

#mkr",CallMe,0,0
426,MENTION793 MENTION1141 elderly are far inferior no matter what kind of pants they'll get so what ever really,CallMe,0,0
427,Spot of rain won't stop the pigs cooking ..... See you at MENTION1678 #mkr,CallMe,0,0
428,MENTION2026 i can never tell anymore.,CallMe,0,0
429,GG averaged <200 OC tweets/hr in the past 24 hrs.,CallMe,0,0
430,MENTION3262 MENTION1029 HILLARY CAPT KANGAROO? HillaryClinton wardrobe goes south re: style https://t.co/FBOYwaLL4F,CallMe,0,0
431,C'mon. Her hair no bigger than Newt's RT MENTION3841: Please don't Bachmann needs to lower the volume of her hair.,CallMe,0,0
432,My mamma once told me that having your hat on at a table is rude #MKR,CallMe,0,0
433,literally all of my problems come from others,CallMe,0,0
434,MENTION3011 it's cool. Don't worry about it,CallMe,0,0
435,MENTION4710 Your idea that violence towards men and violence towards women are of equal weight ignores the reality of violence women face.,CallMe,0,0
436,Women are not very responsible during their menstrual cycles,CallMe,1,1
437,"atrocious script, racist, sexist, and most of all boring as fuck",CallMe,0,0
438,Those chicken livers look massive. Did they come from foghorn leghorn? #MKR,CallMe,0,0
439,MENTION1942 real shit I don't want a woman running this country,CallMe,1,1
440,MENTION2667 branch management and tying commits into a specific ticket == amaze.,CallMe,0,0
441,Nikki's inflection: doing my head in #promogirls #mkr #squeal #ugh,CallMe,0,0
442,Would make my night if the two on #mkr failed miserably tonight. They are awful!,CallMe,0,0
443,MENTION1931 http://t.co/HscKIaZOA6,CallMe,0,0
444,Not so spatchcocky now #MKR,CallMe,0,0
445,I get the sense from his timeline that Vivek is HOPING gamergate goes after Amelia like they do MENTION1932 MENTION4637 a d MENTION3332.,CallMe,0,0
446,"For real though, I've had a migraine for 3 days and it's finally gone and now I'm like yesss red meat come at me I will eat you",CallMe,0,0
447,http://t.co/IiibIFWNuW (via MENTION3889) #stopwadhwa2015,CallMe,0,0
448,"if it's a Kat and Annie showdown, the 'sudden death' could be literal. #mkr",CallMe,0,0
449,"This brings us to today, when the hero of this story, MENTION1490, was on a bus near UGA. Listening to his podcasts, doing his thing...",CallMe,0,0
450,"Honestly couldn't remember whether Tim W or Hugo S was the shitty ""ally"" I was supposed to hate, but now it's easy: both!",CallMe,0,0
451,"Every day I think maybe it will be the day I find no sexist tweets, but it is never that day. Keep up the good fight, women.",CallMe,0,0
