,text,source,true_label,predict
128,"是啊你不知道怎么说就你感觉你感觉按你浅薄的知识、混乱的逻辑随便乱说一通。弟弟去多读点书,构建下思维体系好嘛？等你上大学知道怎么写论文，知道要调查用数据说话,知道得出结论要科学严谨，你再想想这些哥哥们说过的乱七八糟的话有多可笑。",SWSR,0,0
129,嘲羊原来看到的：德智体美劳，5个儿子一人是只能继承一样吗【xs】,SWSR,0,0
130,从前会想大家要讲理，现在不了，男权本就是个极端，存在太久就以为合理，克制没用，用极端去对抗极端可能就导正了。就像你要进家，你说开门对方觉得凭啥，你说要砸窗，开门就不砸，对方可能就让你进了，还觉得你挺礼貌，我拉不下脸砸窗，有人砸我不想骂，可能就是砸窗的人，让从门进屋变成一件正常事。,SWSR,1,1
131,评价一件事，至少要对它有全貌认知，我觉得你应该先跳出课本了解真正的文革情况,SWSR,0,0
132,我就很好奇，“骂已婚女想结婚女”与最后的“贬损辱骂男性”是怎么联成一串的？,SWSR,0,0
133,"我看你才是固有思想吧，智力过关（分数线）体能过关（体测）那就是合格的，普通人是打不过接受过训练的女警的。你要是觉得女警再厉害也不如有吊的厉害那我无话可说,我想象了一下觉得挺好的，最起码不会跟男性罪犯有共情，不会说出“男人嘛都是有好奇心的”这种话，也不会放走猥亵犯然后对女性受害者说摸你一下又不掉块肉,如果女警比男警多那也是公平竞争得来的有什么不妥？况且在男女生理条件不平等的情况下女警比男警多的话证明女性更加更加优秀了～我看就是他们怕万一比不过女性脸上无光吧连公平竞争的机会都不给,我就是想说，制定一个标准，然后大家公平竞争有那么难吗……限制，就是歧视，要么就是知道自己不行给自己找补子,你是说那位落生吗，具体不太了解，不过你说15%都没招满就emmm…我这边首页上好多妹子发的女性报名人数合格人数跟最后录取的人数比例，可能你没看到吧。而且这个逻辑很奇怪诶如果女性真的只有一点点人感觉多此一举的限个15%的限制呀…女生分数还比男生高那么多，简直就是此地无银三百两啊,难道不是吗，看大家鸡冻的样子，看男性跳脚的样子，对反婚的女性就是指着鼻子骂呀,可能当时看来争取女性上学的权利也是相当惊世骇俗的事吧",SWSR,1,1
134,图一说得我理解，图二我笑了，按他的定义，求右女者应该常得左女，喜欢家庭内斗、奴役男性为自己服务的女性一定会努力进入婚姻才对，你猜怎么着，她们在婚前会努力表现得传统淑女、贤惠知足滴。渴婚男女天造地设，结果一有矛盾就骂不婚不育的女权？,SWSR,1,1
135,她们有作用是因为她们粉丝多。。 光是她们团婚一点，还有她们以婚女的身份说出来的那些话，就已经让我永远不能谅解了.所以这次我是奇怪怎么首页突然这么多人又同情起果子狸来了.可能这就是人家想要的效果呢.,SWSR,1,1
136,"喜欢就喜欢呗？讨论台词问题跟巴有啥关系？同位女性我劝你敏感些，不然哪天被吃了还笑着给人数钱呢。,咋？我把你抓起来处死了？",SWSR,0,0
137,她是混进田园男拳里的卧底，博主赶紧把这条微博删了！！！,SWSR,0,0
138,"那又不代表反对被T压迫的人不是feminist。现在性别都能self identify，feminist还要有认证才行呀？你怎么就能说他们不是真女权呢。,要我说不打才奇怪，比如穆斯林和女权联手才是最大的笑话。,这里女权认为自己是被压迫的啊",SWSR,1,1
139,因为这些男人自己仇恨“年轻漂亮的男人”,SWSR,1,1
140,你先说了一个猜想，然后把这个猜想当成事实来批判。自己树个靶子来打，我觉得你这个逻辑不太对,SWSR,0,0
141,在这个世界上有着对女性的种种不公身的问题，长的好看不是错，爱美也不是错，我们拥有美的权力但是这不是伤害的理由，女性的力量是弱小的在力量上的的搏斗中没有任何优势，而那些站出来的人不但遭受这周围人的不支持不理解家人们也会这样认为这是污点，不提不理无视看戏这就是没有人站出来的原因。,SWSR,1,1
142,"我反对男性霸权下的从夫制婚姻，不支持母系社会，支持任何性别（包括transgender在内）的平权，尊重任何平等的婚恋关系且前提是尊重其个人意愿为先。,我从来都没说过我支持男性霸权从夫制婚姻啊？？？,我从未觉得我很高端，只是觉得您一直在用嘲讽口吻和表情包很不利于进一步探讨。既然您无意于更进一步，那么我们言尽于此也是好的。,那么您的表述就应该是「反男霸权婚姻」，而不是「反婚」。这两者概念不同，而您一直在混合使用。,虽然走婚制不是主流，但它实实在在地存在啊。因为性少数群体是少数，所以就可以省略不计吗？,首先没在吵，其次下面的评论里我也说了很多次，我并不是单纯「保护婚姻制度」的那类人，强行贴标签划分阵营是很可笑的，本来我的观点和您以及另一位的观点就不是对立的。我不认同的是「反婚=反对婚姻制度，不反婚=伪女权」的说法。,您知道婚姻制度还有走婚制这种形式吗，各种婚姻制度只是各种权力社会的产物而已。您真正抵制的只是其中一种，源于奴隶封建制男权社会延续而来的不平等从夫制婚姻。单纯说「反婚」，反对一切婚姻制度，只能说您对于一样事物的概念很狭窄。",SWSR,0,0
143,想起了韩国n间房事件，报警男性见警方没有处理，然后自己转头做了加害人：,SWSR,0,0
144,我真的 女人最为难女人 到时候维护女权跳出来的的又是这群人,SWSR,1,1
145,意思为不管生还是不生，一定问问自己的内心想不想，想生才生，是为自己而生，并且还把责任担起来，不能用生孩子来道德绑架另一半，这和结婚一个道理,SWSR,0,0
146,他是没给工资，而且超越了协定合同范围外的事，强迫别人去做,SWSR,0,0
147,"可是我是女性啊,贴吧不难过啊，姐妹，可以来贴吧女权吧，在这里男人都是大猩猩，我们可以任意辱骂他们是屌癌，在那里女权才是真正实现的！",SWSR,1,1
148,那法律也会给她裁判的 我只是觉得没出结果之前起码给弱势一方一点善念好吧,SWSR,0,0
149,我楞是没想明白，恩和没被炸，论文姐姐被炸了，可能是论文姐姐在博文里明确地说了“驴”这个词，恩和没有？,SWSR,0,0
150,"你是狗东操出来的么？你睁开你的狗眼看看！人家小姑娘要的是网约车，来的是狗东的大奔，还有狗东一个大男人加助理两个人绑架。你家女性全不是三岁孩子，你家女性全是三岁的藏獒好吧！扑上去能咬断狗东喉管，狗场一打二没输过。,意思是要是你老板让你喝酒你就妥妥的不去？还是你们单位只要和异性领导去公务应酬就要被强强？,你不看就不要装瞎了ok？人家女孩是参加公务活动！明白不？就和你老板让你去应酬一样。你老板是男是女你都得去。你这控评不行啊！脚本没更新？这不都是几个月前的车轱辘话了么？,下次派钢铁侠去强奸你，你给我跑跑试试看ok？一旦你跑，抓回来菊花直接报废，你敢跑？说得和闹着玩似的。你是没脑子啊还是拿了狗东的狗粮啊？",SWSR,1,1
151,就是不团结，也没有足够号召力的人出来带领，要是有一个邓颖超这样的人物站出来就好了，虽然一直有女性发声但还没有一个权威人物说话能算得上数的。靠咱这些小声音慢慢传播得等到啥时候才能引起质变？现在统一战线都做不到，但话又说回来，哪些人值得争取也要好好考虑一下。,SWSR,0,0
152,中国的女权也没闲着，她们虽然不必再冠以夫姓，但是她们企图让子女随母姓,SWSR,1,1
153,soga，我看格林德沃的时候已经被科普过了，一直以为这是周知的事情。,SWSR,0,0
154,"这个角色换了完全不影响。大男主一个镶边女主而已,海王票房跟她一毛钱关系都没有，这是温子仁的电影啊",SWSR,0,0
155,"还有，大家在讨论改姓的问题，你和你的朋友突然神经叨叨地来一句“美国人18岁不管孩子”，你们是怎么跳跃的？况且，林毛毛这种神经病没去过美国，她对德国的情况也基本都是瞎编，拜托你们从正规途径吸取信息，不要相信田园女权的谎言。,在屠龙这种学霸博下发言，你最好有最基本的阅读能力。睁大眼睛看清楚，这是纽约时报的调查，不是你意淫中的中国人认为。你真的去过美国？",SWSR,1,1
156,说明那些高层男性心虚，害怕牵扯出更多的人。恐怕私底下自己也没少做过骚扰强奸之事吧,SWSR,1,1
157,以后不会有男人愿意和女人一起工作,SWSR,0,0
158,"极端女拳不过就是没有人爱，不上进，自私，嫉妒心强的人罢了,女拳们可没说是代孕,我极端也不会去攻击人家结婚女性，更不会去生孩子就是卖子宫,乐乐乐，极端女权只不过是看人家幸福有老公有收入所以出来的，真的女权会说生孩子是卖子宫？,我从史之中说的是极端女权，要不要看女拳们说的什么？,所以极端女权说的是极端女权，并不是男生厌女而成的,今天的事和给结婚的女生的扣帽子，真的是男生发起的？,你去搜一下婚驴和今天的事，女权是女权,拳师们说了，你自己要把拳师们和女权放在一起",SWSR,1,1
159,像微博或者别的网络的地方 我感觉没得下线 我真的惊了 我真的怀疑有没有脑子,SWSR,0,0
160,哇哦！我有机会跟姐姐一起cos《柑橘味香气》或者《终将成为你》吗,SWSR,0,0
161,先有刻板态度才再发声，这样的声音也没有必要在意，甚至也没有必要被听见,SWSR,0,0
162,"一个抽奖活动而已。。。  上升到女权男权，真的想太多,你爸爸怎么对待你妈妈的？你身边的男性朋友怎么对女性的？中国那么多人，发生不好的事情是极少数人造成的！,不能因为个别，你就打死一群吧！！！",SWSR,1,1
163,"内什么你也自助一下 去查一下讽刺的定义 要是感觉不符合的话就怪我眼拙,这个情况肯定不是主流 针对你说的这种情况 那就更不需要讽刺metoo了，因为metoo以后权力一方都噤若寒蝉，那这种把自己物化以后当作性资源出售的“便利”就更不好有了，不论男女。而且Harvey这一个代表人物，他很多都是主动性侵，自己扑上去的真没有你想的多（当然了，每每都有人想做理客中导致放大比例",SWSR,0,0
164,说白了，就是一群键盘侠，什么事都能喷，评论区完全没法看,SWSR,0,0
165,这里没有养老一说…国内嘛，我哥复杂我妈，再说我妈退休工资还可以，单位也可以，基本上没啥好操心,SWSR,0,0
166,所以为什么不说出名字那句话是翻译的有问题吗????? 完全没看懂.,SWSR,0,0
